customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-6004,Male,0,No,No,72,No,No,DSL,No,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,85.69,6227.55,No
CUST-6005,Male,0,Yes,No,67,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No,One year,Yes,Electronic check,35.69,2373.99,Yes
CUST-6006,Female,0,No,No,70,Yes,Yes,No,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,65.85,4560.3,No
CUST-6007,Male,0,Yes,No,1,Yes,Yes,No,No,No,No,No internet service,Yes,Yes,Two year,No,Electronic check,83.5,109.56,No
CUST-6008,Female,0,No,No,48,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,20.85,993.19,No
CUST-6009,Female,0,Yes,No,30,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),19.51,597.8,No
CUST-6010,Female,1,Yes,No,39,No,No phone service,DSL,No internet service,No internet service,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),31.07,1247.29,Yes
CUST-6011,Female,0,No,No,47,Yes,No,DSL,No,No internet service,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),43.42,2011.78,No
CUST-6012,Female,1,No,Yes,50,Yes,No,DSL,No internet service,No,Yes,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),61.38,3058.05,No
CUST-6013,Male,0,Yes,No,42,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,67.23,2808.14,Yes
CUST-6014,Female,0,No,No,54,Yes,No,DSL,No,No,Yes,No,No internet service,Yes,One year,No,Bank transfer (automatic),31.94,1789.1,No
CUST-6015,Male,0,Yes,No,48,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.01,4129.2,Yes
CUST-6016,Female,0,No,No,56,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,78.21,4387.58,Yes
CUST-6017,Female,0,Yes,No,14,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),47.74,610.54,No
CUST-6018,Female,0,No,No,26,Yes,No,No,No,Yes,No,Yes,No,No internet service,Two year,Yes,Electronic check,19.38,540.42,Yes
CUST-6019,Female,0,Yes,Yes,67,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,25.84,1752.69,Yes
CUST-6020,Male,1,Yes,No,63,Yes,Yes,No,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,57.56,3584.52,No
CUST-6021,Female,1,No,No,29,Yes,No,No,No,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),33.55,1069.1,No
CUST-6022,Male,0,Yes,Yes,35,Yes,No,DSL,No,No,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),56.06,1978.96,No
CUST-6023,Male,0,No,No,66,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),81.45,5344.52,No
CUST-6024,Male,0,Yes,No,48,Yes,No,DSL,No internet service,No internet service,No internet service,No,No,No,Month-to-month,Yes,Mailed check,73.27,3516.82,No
CUST-6025,Female,1,No,No,54,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),41.35,2214.47,No
CUST-6026,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,52.73,2977.34,Yes
CUST-6027,Male,0,No,No,67,Yes,No,No,No,No,No,No internet service,No,Yes,Month-to-month,No,Mailed check,80.02,5408.0,No
CUST-6028,Female,0,Yes,No,43,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),104.95,4535.55,Yes
CUST-6029,Female,0,Yes,No,30,Yes,No phone service,Fiber optic,No internet service,No,No,No,No,No,Two year,Yes,Mailed check,94.07,2907.94,No
CUST-6030,Female,0,No,Yes,57,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,73.89,4159.82,No
CUST-6031,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,54.59,2877.47,No
CUST-6032,Female,1,No,Yes,22,No,Yes,DSL,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,54.87,1234.5,No
CUST-6033,Female,0,Yes,No,27,Yes,No,Fiber optic,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,106.82,2872.62,No
CUST-6034,Male,0,No,No,15,Yes,Yes,DSL,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,21.96,318.1,Yes
CUST-6035,Male,0,No,No,36,Yes,No,DSL,Yes,No,No internet service,No internet service,No,Yes,One year,No,Electronic check,117.79,4286.6,No
CUST-6036,Male,0,Yes,No,20,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No internet service,Two year,No,Electronic check,85.1,1744.49,No
CUST-6037,Female,0,Yes,Yes,16,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,86.79,1317.53,No
CUST-6038,Male,0,No,Yes,36,No,No,No,No,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),21.84,877.06,No
CUST-6039,Male,0,Yes,No,18,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No,One year,Yes,Bank transfer (automatic),79.16,1482.02,No
CUST-6040,Female,0,No,No,29,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.96,1927.76,No
CUST-6041,Female,1,Yes,No,44,Yes,No phone service,DSL,No internet service,No internet service,No,No,Yes,No,One year,Yes,Bank transfer (automatic),28.68,1222.36,No
CUST-6042,Female,1,No,No,17,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,46.07,838.71,Yes
CUST-6043,Female,0,No,Yes,61,Yes,No,DSL,No internet service,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),107.92,6607.94,No
CUST-6044,Male,0,Yes,Yes,35,Yes,No,DSL,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),73.55,2610.07,No
CUST-6045,Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,59.76,3076.3,Yes
CUST-6046,Male,0,No,No,18,No,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,One year,No,Electronic check,25.34,516.85,No
CUST-6047,Male,0,No,No,43,Yes,No,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.13,3918.39,No
CUST-6048,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,88.99,507.25,No
CUST-6049,Female,0,No,No,43,Yes,No phone service,DSL,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),80.02,3411.24,No
CUST-6050,Male,0,No,No,67,Yes,Yes,DSL,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),69.54,4676.98,No
CUST-6051,Male,0,No,No,33,Yes,No,No,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,61.81,2154.22,Yes
CUST-6052,Male,0,Yes,No,65,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No,No,Two year,No,Mailed check,77.92,5057.31,No
CUST-6053,Female,1,Yes,No,68,Yes,No,No,No internet service,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),41.57,2844.92,No
CUST-6054,Male,0,No,No,54,No,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,113.07,6150.51,No
CUST-6055,Male,0,No,No,9,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),77.47,676.27,No
CUST-6056,Female,0,No,No,41,Yes,No,DSL,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,49.43,2066.5,No
CUST-6057,Male,0,No,No,40,No,No,No,No internet service,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),63.42,2537.5,No
CUST-6058,Male,1,No,Yes,68,No,No,DSL,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,99.37,6819.65,Yes
CUST-6059,Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),34.32,261.65,No
CUST-6060,Female,1,Yes,Yes,9,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,47.58,543.91,No
CUST-6061,Male,1,No,No,59,No,No phone service,Fiber optic,No internet service,Yes,No,No,No internet service,No,One year,Yes,Mailed check,86.63,5095.55,No
CUST-6062,Female,0,Yes,No,50,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),49.86,2519.07,No
CUST-6063,Female,0,No,Yes,20,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,98.04,1961.04,No
CUST-6064,Female,0,No,No,7,No,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,31.18,164.33,Yes
CUST-6065,Female,0,No,No,64,Yes,No,No,Yes,No internet service,No,No,No,No,Month-to-month,No,Electronic check,95.03,6123.58,No
CUST-6066,Male,0,No,No,29,Yes,No,DSL,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,24.9,708.88,No
CUST-6067,Female,0,No,No,48,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,19.27,951.25,No
CUST-6068,Male,0,No,No,8,No,No phone service,DSL,Yes,Yes,No,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),108.72,829.5,No
CUST-6069,Female,1,No,Yes,16,Yes,No,No,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,76.72,1214.53,No
CUST-6070,Female,0,Yes,No,68,Yes,No,DSL,No,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,53.53,3625.32,No
CUST-6071,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Mailed check,41.49,2392.46,No
CUST-6072,Female,0,No,No,56,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),80.31,4512.75,No
CUST-6073,Female,1,Yes,No,61,Yes,No,DSL,No internet service,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),69.41,4225.18,No
CUST-6074,Male,0,Yes,No,51,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,118.15,6007.15,Yes
CUST-6075,Male,0,No,No,60,Yes,No,DSL,No internet service,No,No,No internet service,Yes,No internet service,One year,No,Credit card (automatic),117.3,7053.75,No
CUST-6076,Female,0,Yes,No,39,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,One year,Yes,Credit card (automatic),82.14,3213.35,No
CUST-6077,Female,0,No,Yes,37,No,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,62.73,2327.46,No
CUST-6078,Female,0,No,No,42,Yes,Yes,No,No internet service,No,No,No internet service,Yes,No,One year,Yes,Electronic check,67.61,2938.09,Yes
CUST-6079,Male,0,No,Yes,62,Yes,Yes,DSL,Yes,No internet service,No,No,No,Yes,One year,Yes,Electronic check,86.93,5417.26,No
CUST-6080,Female,0,Yes,No,18,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,28.26,604.88,Yes
CUST-6081,Male,0,Yes,No,49,Yes,No phone service,No,No internet service,No,No,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),51.16,,No
CUST-6082,Female,0,Yes,No,32,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),25.6,816.78,No
CUST-6083,Male,1,Yes,No,12,Yes,No,DSL,No,No,No,No,Yes,No internet service,One year,No,Bank transfer (automatic),25.41,279.65,No
CUST-6084,Male,0,No,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.78,2319.68,Yes
CUST-6085,Female,0,Yes,No,42,No,No,No,Yes,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),67.01,2798.14,No
CUST-6086,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Mailed check,97.26,4645.07,No
CUST-6087,Male,0,No,Yes,35,Yes,Yes,No,No internet service,No internet service,No,No,Yes,Yes,One year,Yes,Mailed check,67.04,2251.38,No
CUST-6088,Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,Yes,Two year,No,Credit card (automatic),51.88,540.21,Yes
CUST-6089,Female,1,Yes,Yes,5,Yes,Yes,DSL,No internet service,No,No,Yes,No internet service,No,Month-to-month,No,Electronic check,26.32,112.44,No
CUST-6090,Male,0,No,No,56,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,73.58,4194.23,No
CUST-6091,Female,0,Yes,Yes,0,No,Yes,DSL,No,Yes,No internet service,No internet service,Yes,No,Two year,No,Bank transfer (automatic),45.4,0.0,No
CUST-6092,Female,0,Yes,No,70,Yes,No,DSL,No,No,No,No,No internet service,No internet service,One year,No,Credit card (automatic),80.11,5639.93,No
CUST-6093,Male,0,Yes,No,57,Yes,No,No,No internet service,Yes,No internet service,Yes,No,No,Two year,Yes,Electronic check,116.7,6655.61,No
CUST-6094,Female,0,No,No,20,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),29.24,605.54,No
CUST-6095,Female,0,No,No,55,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),39.42,2117.65,No
CUST-6096,Male,0,No,No,19,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,No,Mailed check,65.78,1308.94,Yes
CUST-6097,Female,0,Yes,No,53,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,No,Two year,Yes,Electronic check,115.83,6120.65,No
CUST-6098,Male,0,No,No,24,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),95.95,,No
CUST-6099,Male,1,Yes,Yes,27,Yes,No,No,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,108.72,2862.41,No
CUST-6100,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,51.71,169.11,Yes
CUST-6101,Female,0,No,Yes,20,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),118.2,2382.59,No
CUST-6102,Male,0,No,No,17,Yes,Yes,No,No,No,Yes,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),28.39,474.45,No
CUST-6103,Male,0,Yes,Yes,46,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,23.35,1096.94,No
CUST-6104,Female,0,Yes,No,69,Yes,Yes,No,No,Yes,Yes,No internet service,No,No,One year,No,Electronic check,104.42,7215.36,No
CUST-6105,Female,0,Yes,Yes,56,No,No phone service,No,No,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),111.65,6343.8,No
CUST-6106,Male,1,Yes,No,18,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Mailed check,27.15,515.72,No
CUST-6107,Female,0,No,No,64,Yes,No,DSL,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),29.46,1863.81,No
CUST-6108,Female,1,Yes,No,2,Yes,No,No,Yes,Yes,Yes,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),21.35,23.04,Yes
CUST-6109,Female,0,No,Yes,41,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Mailed check,28.56,1231.17,No
CUST-6110,Female,1,Yes,No,20,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),39.15,706.58,No
CUST-6111,Female,0,No,No,39,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),115.98,4551.18,No
CUST-6112,Female,0,Yes,Yes,66,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,No,Month-to-month,No,Electronic check,85.45,5583.91,Yes
CUST-6113,Female,0,No,No,24,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,96.63,2374.58,Yes
CUST-6114,Male,0,Yes,No,54,Yes,No,No,No,No,No,Yes,No internet service,Yes,Two year,No,Electronic check,96.39,5183.45,No
CUST-6115,Male,0,Yes,No,51,Yes,No,No,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,72.04,3700.35,No
CUST-6116,Male,0,No,No,43,Yes,No,No,No internet service,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,98.55,4239.51,No
CUST-6117,Female,0,No,No,55,Yes,Yes,DSL,No,No,No,No internet service,Yes,No,Two year,Yes,Mailed check,78.18,4230.57,No
CUST-6118,Male,0,Yes,No,54,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,49.77,2719.6,No
CUST-6119,Female,0,No,No,69,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,74.67,5116.19,No
CUST-6120,Female,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,71.88,5215.45,No
CUST-6121,Female,0,No,No,65,Yes,No phone service,No,No,No internet service,No,No,Yes,Yes,Two year,No,Electronic check,101.17,6525.95,No
CUST-6122,Male,1,No,Yes,18,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,117.15,2120.8,No
CUST-6123,Male,0,No,No,6,No,Yes,No,No,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,59.52,359.07,Yes
CUST-6124,Male,0,Yes,No,62,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),95.1,5866.07,No
CUST-6125,Female,0,Yes,No,41,Yes,No,No,No internet service,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.08,1220.27,No
CUST-6126,Male,0,No,No,41,Yes,Yes,DSL,Yes,Yes,No,No,No,No internet service,Two year,Yes,Credit card (automatic),96.46,3956.54,No
CUST-6127,Female,0,No,Yes,58,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No,Yes,One year,No,Electronic check,55.51,3198.5,No
CUST-6128,Female,0,Yes,No,19,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),21.98,432.56,No
CUST-6129,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,No internet service,Two year,No,Electronic check,54.69,3864.9,No
CUST-6130,Male,0,No,Yes,16,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),79.67,1397.3,No
CUST-6131,Female,0,No,No,26,Yes,No,No,Yes,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,30.04,726.76,No
CUST-6132,Female,0,Yes,No,46,No,No,Fiber optic,No internet service,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),111.33,5148.77,No
CUST-6133,Female,0,No,No,1,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,25.84,28.9,Yes
CUST-6134,Female,0,Yes,No,62,Yes,No,DSL,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,111.93,6998.68,No
CUST-6135,Male,1,Yes,Yes,61,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,89.42,5463.52,Yes
CUST-6136,Male,0,No,No,18,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),51.3,891.49,No
CUST-6137,Female,0,No,Yes,16,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),57.47,826.62,No
CUST-6138,Female,0,Yes,Yes,68,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,92.82,6222.75,No
CUST-6139,Female,1,No,Yes,38,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.75,2980.6,No
CUST-6140,Male,0,No,No,70,Yes,No,DSL,No,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),85.84,6077.32,No
CUST-6141,Female,1,Yes,Yes,38,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),57.31,2094.17,No
CUST-6142,Female,0,Yes,No,35,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),67.27,2446.92,No
CUST-6143,Male,0,No,No,39,Yes,No,DSL,Yes,No,No internet service,Yes,Yes,No,Two year,Yes,Electronic check,117.98,4655.57,No
CUST-6144,Female,0,Yes,No,44,Yes,No,No,No,No internet service,No,No internet service,No,No internet service,Two year,Yes,Mailed check,39.61,1675.4,No
CUST-6145,Female,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),60.2,126.34,No
CUST-6146,Female,0,Yes,No,24,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,Two year,Yes,Mailed check,47.47,1090.06,No
CUST-6147,Male,0,No,No,68,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No,Two year,Yes,Credit card (automatic),95.28,6494.0,No
CUST-6148,Male,0,Yes,Yes,29,Yes,No,No,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),95.17,2757.12,No
CUST-6149,Female,0,No,Yes,67,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),47.54,3180.5,No
CUST-6150,Female,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,26.22,708.93,No
CUST-6151,Female,0,No,Yes,72,Yes,Yes,DSL,Yes,Yes,No,No,No,No internet service,One year,No,Electronic check,19.15,1387.71,No
CUST-6152,Male,0,No,Yes,67,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,61.17,4140.25,No
CUST-6153,Male,0,No,No,50,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),59.44,2965.59,No
CUST-6154,Male,0,No,No,23,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,117.83,2676.96,Yes
CUST-6155,Female,0,Yes,No,13,No,Yes,Fiber optic,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,65.45,900.46,Yes
